total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
10,35.66716574245201,2837.696760271173,871.3321205280889,871.3321205280889,9370.023973052648,9523.985329186447,494.1246425369776,9562.475668219897,0.016690738906322104,0.0016690738906322104,0.00036036411645901204,6.964320000000001e-06,0.006640608102930483,6,4,0,0.6,0.4,0.0,3,0,7,0.3,0.0,0.7,10,7,0.7,80.0,79.98330926109371,0.016690738906291358,79.98330926109371,4,70.3473,10.603439999999999,0.0
