total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
20,160.82375289932403,7253.014251043571,2496.1407999182256,2496.1407999182256,19854.019223189825,26421.388845827005,291.2848746339893,28063.231251486315,0.09860757529614417,0.004930378764807208,0.0017334311110543234,7.311182222222223e-06,0.019488355035754395,17,3,0,0.85,0.15,0.0,11,3,6,0.55,0.15,0.3,20,18,0.9,80.0,79.90139242470383,0.09860757529617104,79.90139242470383,3,104.02114666666667,20.857973333333337,3.5897211129546727e-12
