total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
100,233.77472926867873,2310.714481818604,1106.9645606011404,1106.9645606011404,9271.882411678484,13831.33571454227,16.12480319195697,16928.77132248536,0.12185589766990569,0.001218558976699057,7.943768000000001e-05,1.1197779994412627e-05,0.011756091196170394,33,0,67,0.33,0.0,0.67,21,12,67,0.21,0.12,0.67,100,68,0.68,30.0,29.878144102330097,0.1218558976699029,29.878144102330097,67,264.85237970149257,101.66250985074628,2.5161257820212852e-12
