task_id,task_type,execution_site,soc_before,dispatch_time,task_size_bytes,compute_demand,deadline_ms,network_up_ms,network_down_ms,compute_time_ms,queue_wait_ms,latency_ms,energy_wh_delta,soc_after,finish_time,missed_deadline
1,GENERIC,edge,80.0,0.0,2046885,13865368.760875091,194,690.0032,41.549760000000006,1733.1710951093864,0.0,2464.7240551093864,0.00015795068444444447,79.99914621251651,4.929448110218773,True
2,NAV,local,79.99914621251651,2.4647240551093863,325148,61912.37162405175,170,0.0,0.0,10.318728604008509,0.0,10.318728604008509,9.172203203563223e-06,79.99909663303974,2.4853615123174033,False
3,GENERIC,edge,79.99909663303974,2.475042783713395,11942507,8277997.024857758,475,3856.60224,73.21600000000001,1034.7496281072197,4.440892098500626e-13,4964.56786810722,0.0008651578311111112,79.99442010422293,12.404178519927836,True
4,GENERIC,local,79.99442010422293,7.439610651820615,1034690,534792.3293246898,1842,0.0,0.0,89.13205488744858,0.0,89.13205488744858,7.922849323328738e-05,79.99399184209734,7.6178747615955125,False
5,NAV,local,79.99399184209734,7.528742706708064,190427,695862.0822402242,3192,0.0,0.0,115.97701370670421,0.0,115.97701370670421,0.00010309067885040359,79.99343459518464,7.760696734121472,False
6,NAV,local,79.99343459518464,7.644719720414768,2573401,24445704.50658128,35,0.0,0.0,4074.2840844302127,0.0,4074.2840844302127,0.0036215858528268565,79.97385845543963,15.793287889275193,True
7,GENERIC,edge,79.97385845543963,11.71900380484498,1700557,17413086.276679523,208,579.1782400000001,40.4416,2176.63578458494,0.0,2796.2556245849405,0.0001331997866666667,79.97313845659278,17.311515054014862,True
8,SLAM,local,79.97313845659278,14.515259429429921,132268,7839927.380924822,1696,0.0,0.0,1306.65456348747,0.0,1306.65456348747,0.0011614707230999735,79.96686023646792,17.12856855640486,False
9,GENERIC,local,79.96686023646792,15.821913992917391,101103,8752071.614706708,1335,0.0,0.0,1458.678602451119,0.0,1458.678602451119,0.0012966032021787717,79.9598515705102,18.73927119781963,True
10,GENERIC,local,79.9598515705102,17.28059259536851,4652516,6970334.495500753,891,0.0,0.0,1161.7224159167918,0.0,1161.7224159167918,0.001032642147481593,79.95426972106435,19.604037427202094,True
11,SLAM,local,79.95426972106435,18.442315011285302,1593889,11061181.669404397,1151,0.0,0.0,1843.5302782340664,0.0,1843.5302782340664,0.0016386935806525034,79.9454119179257,22.129375567753435,True
12,GENERIC,edge,79.9454119179257,20.28584528951937,4489625,12802575.326470375,44,1471.6799999999998,49.36672,1600.3219158087968,0.0,3121.3686358087966,0.0003325251911111111,79.94361448446024,26.528582561136957,True
13,SLAM,local,79.94361448446024,23.40721392532816,38524,9801481.857191367,1040,0.0,0.0,1633.5803095318938,0.0,1633.5803095318938,0.001452071386250573,79.93576544993995,26.67437454439195,True
