task_id,task_type,execution_site,soc_before,dispatch_time,task_size_bytes,compute_demand,deadline_ms,network_up_ms,network_down_ms,compute_time_ms,queue_wait_ms,latency_ms,energy_wh_delta,soc_after,finish_time,missed_deadline
1,NAV,local,32.0,0.0,1404013,683411.6933838846,413,0.0,0.0,683.4116933838847,0.0,683.4116933838847,0.00047459145373880874,31.9974346407906,1.3668233867677693,True
2,NAV,local,31.9974346407906,0.6834116933838846,23273,2670928.3994897995,125,0.0,0.0,2670.9283994897996,0.0,2670.9283994897996,0.0018548113885345828,31.987408633285007,6.025268492363484,True
3,SLAM,local,31.987408633285007,3.354340092873684,2853202,291284.87463398924,980,0.0,0.0,291.2848746339893,0.0,291.2848746339893,0.0002022811629402703,31.986315221593443,3.9369098421416626,False
4,NAV,local,31.986315221593443,3.6456249675076733,3324180,10683825.22537574,237,0.0,0.0,10683.82522537574,0.0,10683.82522537574,0.007419323073177597,31.94621077254924,25.013275418259155,True
5,GENERIC,local,31.94621077254924,14.329450192883414,2649489,623271.3737798737,524,0.0,0.0,623.2713737798737,0.0,623.2713737798737,0.00043282734290269007,31.943871165290304,15.575992940443161,True
6,GENERIC,local,31.943871165290304,14.952721566663287,396355,2321353.2003466524,1492,0.0,0.0,2321.3532003466516,0.0,2321.3532003466516,0.0016120508335740642,31.93515737700071,19.595427967356592,True
7,NAV,local,31.93515737700071,17.27407476700994,197388,11128184.499490079,381,0.0,0.0,11128.184499490078,0.0,11128.184499490078,0.0077279059024236655,31.893384912663286,39.5304437659901,True
8,SLAM,local,31.893384912663286,28.402259266500018,4383373,10957056.117915329,1080,0.0,0.0,10957.056117915328,0.0,10957.056117915328,0.0076090667485523115,31.852254822130575,50.316371502330675,True
9,GENERIC,local,31.852254822130575,39.359315384415346,2761806,13296335.968886536,1030,0.0,0.0,13296.335968886538,0.0,13296.335968886538,0.009233566645060094,31.8023436510762,65.95198732218842,True
10,NAV,local,31.8023436510762,52.655651353301884,5040797,19421955.432226844,432,0.0,0.0,19421.955432226845,0.0,19421.955432226845,0.013487469050157531,31.729438412967237,91.49956221775557,True
11,GENERIC,edge,31.729438412967237,72.07760678552873,35742,5544676.389138803,976,22.859360000000002,20.08192,1108.9352778277605,0.0,1151.8765578277605,7.311182222222223e-06,31.729398893063333,74.38135990118424,True
12,SLAM,local,31.729398893063333,73.22948334335648,3784298,1238585.4746000802,607,0.0,0.0,1238.585474600086,0.0,1238.585474600086,0.0008601288018056113,31.724749548188708,75.70665429255665,True
13,NAV,local,31.724749548188708,74.46806881795656,1017510,17132167.9104077,947,0.0,0.0,17132.1679104077,0.0,17132.1679104077,0.011897338826672014,31.66043960858508,108.73240463877197,True
14,NAV,local,31.66043960858508,91.60023672836427,4103073,8590707.313559916,735,0.0,0.0,8590.707313559918,0.0,8590.707313559918,0.005965768967749942,31.628192208759405,108.7816513554841,True
15,NAV,local,31.628192208759405,100.19094404192418,750535,1615654.0050596292,973,0.0,0.0,1615.654005059625,0.0,1615.654005059625,0.001121981947958076,31.62212744147314,103.42225205204343,True
16,NAV,local,31.62212744147314,101.80659804698381,6075528,867320.1847715109,978,0.0,0.0,867.3201847715148,0.0,867.3201847715148,0.0006023056838691047,31.61887173507385,103.54123841652684,False
