run_id,parameter_label,seed,status,error,arrival_rate,nav_ratio,slam_ratio,edge_affinity_ratio,edge_rtt_ms,cloud_rtt_ms,local_ops_per_sec,edge_ops_per_sec,cloud_ops_per_sec,total_tasks,latency_mean_ms,latency_p95_ms,total_energy_wh,final_soc,local_ratio,edge_ratio,cloud_ratio,deadline_miss_rate,rules_valid
1,slam_intensive,43,SUCCESS,,2.5,0.1,0.6,0.5,35.0,120.0,6000000.0,8000000.0,15000000.0,120,1477.8839815162526,5037.495356265355,0.12587471542873516,79.31959613281771,0.825,0.175,0.0,0.675,True
2,nav_intensive,44,SUCCESS,,2.5,0.6,0.1,0.5,35.0,120.0,6000000.0,8000000.0,15000000.0,120,1328.6051782124546,3812.6618831156634,0.12372532102860659,79.3312144809265,0.8916666666666667,0.10833333333333334,0.0,0.6083333333333333,True
3,generic_only,45,SUCCESS,,2.5,0.0,0.0,0.5,35.0,120.0,6000000.0,8000000.0,15000000.0,120,1677.7481018585022,3599.9326669991465,0.07201904344104611,79.61070787329166,0.5166666666666667,0.48333333333333334,0.0,0.6583333333333333,True
4,balanced,46,SUCCESS,,2.5,0.2,0.1,0.5,35.0,120.0,6000000.0,8000000.0,15000000.0,120,1474.3163574239647,3811.0216607207076,0.10152075585544948,79.45123915753815,0.675,0.325,0.0,0.6416666666666667,True
