task_id,task_type,execution_site,soc_before,dispatch_time,task_size_bytes,compute_demand,deadline_ms,network_up_ms,network_down_ms,compute_time_ms,queue_wait_ms,latency_ms,energy_wh_delta,soc_after,finish_time,missed_deadline
1,GENERIC,local,80.0,0.0,26559,1608120.320374828,252,0.0,0.0,1608.120320374828,0.0,1608.120320374828,0.0011167502224825195,79.99888324977752,3.216240640749656,True
2,GENERIC,edge,79.99888324977752,1.608120320374828,2335480,454762.02303283074,548,206.83839999999998,21.86832,90.95240460656615,2.7755575615628914e-14,319.65912460656614,4.839390222222222e-05,79.9988348558753,2.2474385695879606,False
3,SLAM,local,79.9988348558753,1.9277794449813943,738108,134472.0184015388,221,0.0,0.0,134.4720184015389,0.0,134.4720184015389,9.338334611217971e-05,79.99874147252919,2.1967234817844723,False
4,GENERIC,local,79.99874147252919,2.062251463382933,825574,1245132.0948341184,889,0.0,0.0,1245.1320948341188,0.0,1245.1320948341188,0.0008646750658570266,79.99787679746333,4.55251565305117,True
5,NAV,local,79.99787679746333,3.307383558217052,1718580,5988949.704867426,415,0.0,0.0,5988.949704867426,0.0,5988.949704867426,0.00415899285060238,79.99371780461273,15.285282967951904,True
