total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
5,15.285282967951904,1859.2666526168955,1245.1320948341188,1245.1320948341188,5112.783827968906,5813.716529487721,134.4720184015389,5988.949704867426,0.006282195387276328,0.0012564390774552655,0.0008646750658570266,4.839390222222222e-05,0.00415899285060238,4,1,0,0.8,0.2,0.0,1,1,3,0.2,0.2,0.6,5,3,0.6,80.0,79.99371780461273,0.006282195387271372,79.99371780461273,1,206.83839999999998,21.86832,2.7755575615628914e-14
