total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
80,131.50452795023847,1633.655187287302,1149.5941735064312,1149.5941735064312,4105.075330220344,9033.614328552947,5.114524084319783,9420.352570652673,0.05799017622693907,0.0007248772028367384,0.00047660170794709087,4.546243630506841e-06,0.003104216445280163,55,25,0,0.6875,0.3125,0.0,18,10,52,0.225,0.125,0.65,80,46,0.575,80.0,79.68653958796253,0.31346041203747177,79.68653958796253,25,2019.7824000000003,99.40840533333333,8.282263763703668e-13
