total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
50,204.84629077696886,4045.47372726639,2680.37065836279,2680.37065836279,12179.891074740948,18549.740885709958,192.3451668064678,21222.995983018875,0.13418144390500503,0.0026836288781001004,0.0018613685127519368,7.477493333333333e-06,0.014738191654874215,39,11,0,0.78,0.22,0.0,24,6,20,0.48,0.12,0.4,50,39,0.78,80.0,79.86581855609504,0.13418144390496423,79.86581855609504,11,96.39272727272729,20.77402181818182,4.844609562000683e-13
