task_id,task_type,execution_site,soc_before,dispatch_time,task_size_bytes,compute_demand,deadline_ms,network_up_ms,network_down_ms,compute_time_ms,queue_wait_ms,latency_ms,energy_wh_delta,soc_after,finish_time,missed_deadline
1,SLAM,local,80.0,0.0,702006,427132.30836492794,413,0.0,0.0,427.13230836492795,0.0,427.13230836492795,0.00029661965858675547,79.99970338034142,0.8542646167298559,True
2,NAV,local,79.99970338034142,0.42713230836492794,11636,1669330.2496811247,125,0.0,0.0,1669.3302496811248,0.0,1669.3302496811248,0.0011592571178341143,79.99854412322358,3.765792807727178,True
3,GENERIC,edge,79.99854412322358,2.0964625580460527,1426601,182053.04664624328,980,134.12808,21.141280000000002,36.41060932924866,0.0,191.67996932924865,3.215527111111111e-05,79.99851196795247,2.47982249670455,False
4,GENERIC,local,79.99851196795247,2.2881425273753013,1400350,1185010.0608649019,1884,0.0,0.0,1185.0100608649018,0.0,1185.0100608649018,0.0008229236533784042,79.9976890442991,4.658162649105105,False
5,NAV,local,79.9976890442991,3.473152588240203,549947,6027387.868919434,2563,0.0,0.0,6027.387868919434,0.0,6027.387868919434,0.004185686020082941,79.99350335827901,15.52792832607907,True
6,NAV,local,79.99350335827901,9.500540457159637,304264,7460341.357943924,3288,0.0,0.0,7460.341357943925,0.0,7460.341357943925,0.0051807926096832805,79.98832256566934,24.421223173047487,True
7,NAV,local,79.98832256566934,16.960881815103562,98694,6955115.3121813,381,0.0,0.0,6955.115312181299,0.0,6955.115312181299,0.004829941189014792,79.98349262448032,30.87111243946616,True
8,GENERIC,local,79.98349262448032,23.91599712728486,2191686,6848160.073697081,1080,0.0,0.0,6848.16007369708,0.0,6848.16007369708,0.004755666717845195,79.97873695776248,37.61231727467902,True
9,GENERIC,edge,79.97873695776248,30.76415720098194,1742777,5153610.003902353,899,159.42216,21.39416,1030.7220007804708,8.881784197001252e-13,1211.5383207804718,3.780427555555555e-05,79.97869915348693,33.18723384254288,True
10,GENERIC,edge,79.97869915348693,31.97569552176241,2545674,2164259.99659443,984,223.65391999999997,22.03648,432.85199931888604,0.0,678.542399318886,5.214936888888888e-05,79.97864700411805,33.332780320400175,False
11,GENERIC,local,79.97864700411805,32.65423792108129,1023935,1739172.8172951527,535,0.0,0.0,1739.172817295156,0.0,1739.172817295156,0.0012077589008994117,79.97743924521714,36.1325835556716,True
12,NAV,local,79.97743924521714,34.393410738376446,637351,451659.40960188187,485,0.0,0.0,451.65940960188067,0.0,451.65940960188067,0.0003136523677790847,79.97712559284936,35.29672955758021,False
13,GENERIC,local,79.97712559284936,34.845070147978326,993960,147156.19662045548,1956,0.0,0.0,147.15619662045754,0.0,147.15619662045754,0.00010219180320864964,79.97702340104615,35.13938254121924,False
14,GENERIC,local,79.97702340104615,34.992226344598784,356860,1789416.6794575131,201,0.0,0.0,1789.4166794575099,0.0,1789.4166794575099,0.0012426504718454955,79.9757807505743,38.571059703513804,True
15,NAV,local,79.9757807505743,36.781643024056294,3037764,542075.1154821943,978,0.0,0.0,542.0751154821914,0.0,542.0751154821914,0.0003764410524181905,79.97540430952188,37.86579325502068,False
16,GENERIC,local,79.97540430952188,37.323718139538485,471671,1631122.8027423874,578,0.0,0.0,1631.1228027423895,0.0,1631.1228027423895,0.0011327241685711025,79.9742715853533,40.585963745023264,True
17,GENERIC,local,79.9742715853533,38.954840942280875,1085854,3655364.9616202917,1088,0.0,0.0,3655.3649616202933,0.0,3655.3649616202933,0.0025384478900140916,79.97173313746329,46.26557086552146,True
18,NAV,local,79.97173313746329,42.61020590390117,24078,17539519.532178953,1859,0.0,0.0,17539.51953217895,0.0,17539.51953217895,0.012180221897346494,79.95955291556594,77.68924496825906,True
19,NAV,local,79.95955291556594,60.14972543608012,989164,7687352.108146068,2246,0.0,0.0,7687.352108146072,0.0,7687.352108146072,0.005338438963990324,79.95421447660195,75.52442965237226,True
20,NAV,local,79.95421447660195,67.83707754422619,148770,2489675.4531152933,923,0.0,0.0,2489.6754531152965,0.0,2489.6754531152965,0.0017289412868856204,79.95248553531506,72.81642845045678,True
21,NAV,local,79.95248553531506,70.32675299734149,1247717,7025931.010685904,592,0.0,0.0,7025.931010685909,0.0,7025.931010685909,0.004879118757420766,79.94760641655765,84.3786150187133,True
22,GENERIC,local,79.94760641655765,77.3526840080274,516404,8961136.91618417,481,0.0,0.0,8961.136916184174,0.0,8961.136916184174,0.006223011747350118,79.9413834048103,95.27495784039574,True
23,GENERIC,local,79.9413834048103,86.31382092421157,1297492,10725672.111776501,74,0.0,0.0,10725.672111776505,0.0,10725.672111776505,0.007448383410955903,79.93393502139934,107.76516514776458,True
24,GENERIC,local,79.93393502139934,97.03949303598807,1234859,1333213.526174767,453,0.0,0.0,1333.2135261747737,0.0,1333.2135261747737,0.0009258427265102548,79.93300917867282,99.70592008833762,True
25,SLAM,local,79.93300917867282,98.37270656216285,3227113,2486029.308036514,734,0.0,0.0,2486.029308036507,0.0,2486.029308036507,0.0017264092416920235,79.93128276943112,103.34476517823586,True
26,GENERIC,local,79.93128276943112,100.85873587019935,1198601,4463670.301554673,2021,0.0,0.0,4463.670301554672,0.0,4463.670301554672,0.0030997710427463007,79.92818299838838,109.7860764733087,True
27,GENERIC,local,79.92818299838838,105.32240617175403,1105657,4431734.315277267,58,0.0,0.0,4431.734315277268,0.0,4431.734315277268,0.003077593274498102,79.92510540511388,114.18587480230856,True
28,SLAM,local,79.92510540511388,109.7541404870313,268040,252415.299109555,970,0.0,0.0,252.41529910955762,0.0,252.41529910955762,0.0001752884021594132,79.92493011671172,110.25897108525041,False
29,GENERIC,local,79.92493011671172,110.00655578614085,1108432,8395144.60039068,2843,0.0,0.0,8395.14460039068,0.0,8395.14460039068,0.005829961528049083,79.91910015518367,126.79684498692221,True
30,GENERIC,local,79.91910015518367,118.40170038653153,502981,273200.6187015632,1467,0.0,0.0,273.20061870156565,0.0,273.20061870156565,0.00018972265187608558,79.91891043253179,118.94810162393466,False
31,GENERIC,local,79.91891043253179,118.6749010052331,2407168,4170462.517156614,486,0.0,0.0,4170.462517156608,0.0,4170.462517156608,0.002896154525803204,79.91601427800599,127.01582603954631,True
32,NAV,local,79.91601427800599,122.8453635223897,472337,5951121.815153899,85,0.0,0.0,5951.121815153897,0.0,5951.121815153897,0.004132723482745763,79.91188155452325,134.7476071526975,True
33,GENERIC,local,79.91188155452325,128.7964853375436,516091,1243548.5636001516,521,0.0,0.0,1243.548563600143,0.0,1243.548563600143,0.0008635753913889942,79.91101797913186,131.2835824647439,True
34,GENERIC,local,79.91101797913186,130.04003390114374,938568,7480489.727096631,526,0.0,0.0,7480.489727096625,0.0,7480.489727096625,0.005194784532705994,79.90582319459915,145.001013355337,True
35,NAV,local,79.90582319459915,137.52052362824037,1131219,5501499.726431393,984,0.0,0.0,5501.499726431404,0.0,5501.499726431404,0.003820485921132912,79.90200270867801,148.52352308110318,True
36,GENERIC,local,79.90200270867801,143.02202335467177,4391735,6421230.193608375,3675,0.0,0.0,6421.23019360838,0.0,6421.23019360838,0.00445918763445026,79.89754352104356,155.86448374188853,True
37,SLAM,local,79.89754352104356,149.44325354828015,2108429,5534254.968734916,986,0.0,0.0,5534.254968734927,0.0,5534.254968734927,0.003843232617177025,79.89370028842639,160.51176348575,True
38,NAV,local,79.89370028842639,154.97750851701508,873213,2076922.7900593511,858,0.0,0.0,2076.9227900593423,0.0,2076.9227900593423,0.0014423074930967716,79.8922579809333,159.13135409713377,True
