task_id,task_type,execution_site,soc_before,dispatch_time,task_size_bytes,compute_demand,deadline_ms,network_up_ms,network_down_ms,compute_time_ms,queue_wait_ms,latency_ms,energy_wh_delta,soc_after,finish_time,missed_deadline
1,NAV,local,80.0,0.0,1249342,777034.4674730308,620,0.0,0.0,777.0344674730309,0.0,777.0344674730309,0.0005396072690784936,79.99946039273092,1.5540689349460617,True
2,GENERIC,edge,79.99946039273092,0.7770344674730308,1651298,3018262.3755291817,689,152.10384,21.32096,603.6524751058363,0.0,777.0772751058363,3.616984888888889e-05,79.99942422288204,2.331189017684703,True
3,GENERIC,local,79.99942422288204,1.554111742578867,488439,9562475.668219896,791,0.0,0.0,9562.475668219897,0.0,9562.475668219897,0.006640608102930483,79.99278361477911,20.67906307901866,True
4,GENERIC,edge,79.99278361477911,11.116587410798763,203227,9514860.435229385,1716,36.25816,20.16256,1902.972087045877,0.0,1959.3928070458771,1.0297653333333334e-05,79.99277331712578,15.035373024890514,True
5,NAV,local,79.99277331712578,13.075980217844638,753215,3425669.2538940487,1479,0.0,0.0,3425.6692538940497,0.0,3425.6692538940497,0.002378936981870867,79.99039438014391,19.927318725632738,True
6,GENERIC,edge,79.99039438014391,16.501649471738688,740912,4280200.608417639,473,79.27296,20.592720000000003,856.0401216835277,0.0,955.9058016835277,1.9904293333333336e-05,79.99037447585057,18.413461075105744,True
7,NAV,local,79.99037447585057,17.457555273422216,2983882,9134805.234514901,351,0.0,0.0,9134.8052345149,0.0,9134.8052345149,0.006343614746190904,79.98403086110439,35.727165742452016,True
8,GENERIC,local,79.98403086110439,26.592360507937116,774555,543724.0128649774,1935,0.0,0.0,543.7240128649776,0.0,543.7240128649776,0.0003775861200451232,79.98365327498435,27.67980853366707,False
9,GENERIC,local,79.98365327498435,27.136084520802093,1192334,494124.6425369772,974,0.0,0.0,494.1246425369776,0.0,494.1246425369776,0.00034314211287290086,79.98331013287148,28.12433380587605,False
10,GENERIC,edge,79.98331013287148,27.63020916333907,421928,3763333.396863251,1207,53.754239999999996,20.33752,752.6666793726502,1.7763568394002505e-12,826.758439372652,1.420511111111111e-05,79.98329592776037,29.28372604208438,False
11,GENERIC,edge,79.98329592776037,28.456967602711725,1591810,256978.3324912252,895,147.3448,21.27344,51.39566649824504,0.0,220.01390649824503,3.510700444444444e-05,79.98326082075592,28.896995415708215,False
12,NAV,local,79.98326082075592,28.67698150920997,972611,17397056.065454934,802,0.0,0.0,17397.05606545493,0.0,17397.05606545493,0.012081288934343702,79.97117953182158,63.47109364011983,True
13,NAV,local,79.97117953182158,46.0740375746649,716234,7550959.2920241365,3106,0.0,0.0,7550.959292024138,0.0,7550.959292024138,0.005243721730572317,79.965935810091,61.17595615871318,True
14,GENERIC,edge,79.965935810091,53.62499686668904,44272,16989256.35643651,920,23.541760000000004,20.08192,3397.851271287302,0.0,3441.4749512873022,7.462826666666667e-06,79.96592834726432,60.50794676926365,True
15,NAV,local,79.96592834726432,57.06647181797634,94554,5465192.803881172,167,0.0,0.0,5465.192803881173,0.0,5465.192803881173,0.0037952727804730366,79.96213307448384,67.99685742573868,True
16,GENERIC,edge,79.96213307448384,62.531664621857516,120947,3830619.777562538,585,29.675760000000004,20.09672,766.1239555125077,0.0,815.8964355125077,8.827582222222225e-06,79.96212424690162,64.16345749288253,True
17,NAV,local,79.96212424690162,63.34756105737002,2452121,18776732.595297363,132,0.0,0.0,18776.732595297366,0.0,18776.732595297366,0.01303939763562317,79.949084849266,100.90102624796475,True
18,GENERIC,edge,79.949084849266,82.12429365266739,4746515,11707568.086461116,2163,399.7212,23.7972,2341.513617292223,0.0,2765.032017292223,9.147106666666666e-05,79.94899337819933,87.65435768725185,True
19,GENERIC,local,79.94899337819933,84.88932566995962,722864,13850495.641552625,1214,0.0,0.0,13850.495641552627,0.0,13850.495641552627,0.009618399751078211,79.93937497844826,112.59031695306487,True
20,GENERIC,edge,79.93937497844826,98.73982131151224,510762,6230302.026133401,97,60.860960000000006,20.408559999999998,1246.0604052266801,5.773159728050814e-12,1327.3299252266859,1.5792275555555557e-05,79.9393591861727,101.39448116196563,True
21,GENERIC,edge,79.9393591861727,100.06715123673894,543815,5776660.710161641,857,63.505199999999995,20.43504,1155.3321420323282,0.0,1239.2723820323283,1.6382826666666666e-05,79.93934280334602,102.54569600080357,True
22,GENERIC,edge,79.93934280334602,101.30642361877125,2553899,1982649.67558291,426,224.31192,22.04304,396.52993511658195,0.0,642.8848951165819,5.2296320000000004e-05,79.93929050702602,102.59219340900441,True
23,NAV,local,79.93929050702602,101.94930851388783,1841916,6124462.5685623735,3352,0.0,0.0,6124.462568562379,0.0,6124.462568562379,0.004253099005946092,79.93503740802007,114.19823365101259,True
24,GENERIC,edge,79.93503740802007,108.07377108245021,3344747,1254727.4365044583,207,287.57976,22.67576,250.94548730089167,4.6074255521944e-12,561.2010073008963,6.642614222222224e-05,79.93497098187784,109.196173097052,True
25,GENERIC,edge,79.93497098187784,108.6349720897511,4786792,1273583.6112415579,613,402.94336000000004,23.82936,254.7167222483116,6.6058269965196814e-12,681.4894422483183,9.219067555555556e-05,79.93487879120228,109.99795097424773,True
26,NAV,local,79.93487879120228,109.31646153199941,827583,4749872.788726234,715,0.0,0.0,4749.872788726236,0.0,4749.872788726236,0.0032985227699487735,79.93158026843233,118.81620710945188,True
27,GENERIC,edge,79.93158026843233,114.06633432072564,2069077,15091944.466252303,864,185.52616,21.6552,3018.3888932504606,0.0,3225.5702532504606,4.3634168888888886e-05,79.93153663426344,120.51747482722656,True
28,NAV,local,79.93153663426344,117.2919045739761,1515032,839784.9226559947,10,0.0,0.0,839.7849226559941,0.0,839.7849226559941,0.000583183974066663,79.93095345028937,118.97147441928809,True
29,GENERIC,edge,79.93095345028937,118.13168949663209,139439,4870202.499311903,224,31.15512,20.111520000000002,974.0404998623806,2.55351295663786e-12,1025.307139862383,9.157973333333335e-06,79.93094429231603,120.18230377635685,True
30,NAV,local,79.93094429231603,119.15699663649447,494741,1990324.010344513,302,0.0,0.0,1990.3240103445087,0.0,1990.3240103445087,0.001382169451628134,79.9295621228644,123.13764465718349,True
31,NAV,local,79.9295621228644,121.14732064683898,898826,5897501.658089632,222,0.0,0.0,5897.501658089638,0.0,5897.501658089638,0.004095487262562244,79.92546663560184,132.94232396301825,True
