total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
150,1063.4736984565895,7072.052519981747,4281.7362450368255,4281.7362450368255,24296.65010906017,29020.95222552574,3.6159969059212926,33795.51062329814,0.6933012459473262,0.004622008306315508,0.0025789150311728033,2.511108962436566e-06,0.02346910459951259,117,33,0,0.78,0.22,0.0,51,32,67,0.34,0.21333333333333335,0.44666666666666666,150,127,0.8466666666666667,80.0,79.3066987540527,0.6933012459472963,79.3066987540527,33,194.48088484848486,21.746647272727273,6.890742185604357e-12
