total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
10,33.57311657310437,2610.879290725205,859.9167142623228,859.9167142623228,9593.223949794014,13774.406172298968,374.76841862603897,14819.701727925201,0.012079777540214385,0.0012079777540214384,9.090374222222222e-05,5.0398133333333335e-05,0.01029145953328139,2,0,8,0.2,0.0,0.8,0,2,8,0.0,0.2,0.8,10,7,0.7,30.0,29.93470390518803,0.06529609481196985,29.93470390518803,8,320.36472,102.20356000000001,3.8163916471489756e-14
