total_tasks,simulation_duration_s,latency_mean_ms,latency_median_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_energy_wh,energy_per_task_mean_wh,energy_per_task_median_wh,energy_min_wh,energy_max_wh,local_count,edge_count,cloud_count,local_ratio,edge_ratio,cloud_ratio,nav_count,slam_count,generic_count,nav_ratio,slam_ratio,generic_ratio,tasks_with_deadlines,deadlines_missed,deadline_miss_rate,initial_soc,final_soc,soc_drop,min_soc,remote_tasks,avg_upload_time_ms,avg_download_time_ms,avg_queue_wait_ms
50,154.90045917208076,3072.8770537960877,1636.2295750049311,1636.2295750049311,8736.21244269863,14851.802141843556,66.75271961323858,19850.253614173864,0.07914650098706488,0.0015829300197412978,5.1105928888888895e-05,7.345280000000001e-06,0.013784898343176293,21,29,0,0.42,0.58,0.0,8,5,37,0.16,0.1,0.74,50,35,0.7,80.0,79.92085349901295,0.07914650098705067,79.92085349901295,29,102.71222068965517,20.832110344827587,1.940258298854611e-12
