run_id,parameter_label,seed,status,error,arrival_rate,nav_ratio,slam_ratio,edge_affinity_ratio,edge_rtt_ms,cloud_rtt_ms,local_ops_per_sec,edge_ops_per_sec,cloud_ops_per_sec,total_tasks,latency_mean_ms,latency_p95_ms,total_energy_wh,final_soc,local_ratio,edge_ratio,cloud_ratio,deadline_miss_rate,rules_valid
1,local_heavy,43,SUCCESS,,2.5,0.15,0.1,0.2,35.0,120.0,6000000.0,8000000.0,15000000.0,120,1456.9243290960906,3566.115626541308,0.1273284249414192,79.3117382435599,0.8416666666666667,0.15833333333333333,0.0,0.65,True
2,balanced,44,SUCCESS,,2.5,0.15,0.1,0.5,35.0,120.0,6000000.0,8000000.0,15000000.0,120,1673.7257749519729,4074.48617179773,0.10209028388767755,79.44816062763414,0.6583333333333333,0.3416666666666667,0.0,0.6166666666666667,True
3,edge_heavy,45,SUCCESS,,2.5,0.15,0.1,0.8,35.0,120.0,6000000.0,8000000.0,15000000.0,120,1835.5875824994034,4702.863041295351,0.07369072132129732,79.60167177664161,0.4,0.6,0.0,0.675,True
